BibID,Shelfmark,Title,Full Coverage?,Facets,,folder
9944790473503681,Ms. Coll. 49 Folder 72,"Consejo de Inquisición (Spain) genealogy for Bartholome Escola, 1597.",,"Genealogy, 16th century, Spanish, Spain, Legal",,mscoll49_f72
9944791043503681,Ms. Coll. 49 Folder 81,"Consejo de Inquisición (Spain) genealogy for Miguel Ros Pelayre, 1586.",,"Genealogy, 16th century, Catalan, Spanish, Spain, Legal",,mscoll49_f81
9944791123503681,Ms. Coll. 49 Folder 84,"Consejo de Inquisición (Spain) genealogy for Marçal Traveria, 1581.",,"Genealogy, 16th century, Spanish, Spain, Legal",,mscoll49_f84
9938824053503681,Ms. Coll. 591 Folder 3,"Breviary fragments, 1100s.",N,"12th century, Fragment, Breviary, Liturgy, Christian",,mscoll591_f3
9938824063503681,Ms. Coll. 591 Folder 1,"Bible. O.T. Psalms. Latin. Selections. Psalter leaf, 1100s.",N,"12th century, Fragment",,mscoll591_f1
9938824073503681,Ms. Coll. 591 Folder 2,"Manuscript fragment, 1100s.",N,"12th century, Fragment",,mscoll591_f2
9938825163503681,Ms. Coll. 591 Folder 4,"Bible. O.T. Psalms. Latin. Selections. Psalter leaf, 1200s.",N,"13th century, Fragment, Psalter, Commentary, Biblical, Liturgy, Bible, Christian",,mscoll591_f4
9938825663503681,Ms. Coll. 591 Folder 5,"Manuscript leaf from Aurora, 1200s.",N,"13th century, Fragment, Commentary, Biblical, Bible, Literature -- Poetry, Christian",,mscoll591_f5
9938826653503681,Ms. Coll. 591 Folder 6,"Antiphonary fragment, 1200s.",N,"13th century, Fragment, Liturgy, Christian, Antiphonary",,mscoll591_f6
9938827173503681,Ms. Coll. 591 Folder 7,"Missal leaf, 1300s.",N,"14th century, Fragment, Liturgy, Christian, Missal",,mscoll591_f7
9938828653503681,Ms. Coll. 591 Folder 8,"Manuscript leaf from Diaeta salutis, 1300s. Diaeta salutis",N,"14th century, Fragment, Treatise, Christian, Theology",,mscoll591_f8
9938829403503681,Ms. Coll. 591 Folder 10,"Breviary leaf, 1400s.",N,"15th century, Fragment, Breviary, Illumination, Christian, Liturgy",,mscoll591_f10
9938829483503681,Ms. Coll. 591 Folder 11,"Breviary leaf, ca. 1480.",N,"15th century, Christian, Dutch, Fragment, Breviary, Illumination, Liturgy",,mscoll591_f11
9938831193503681,Ms. Coll. 591 Folder 9,"Manuscript leaf, 1300s.",N,"14th century, Fragment, Science -- Medicine",,mscoll591_f9
9938831833503681,Ms. Coll. 591 Folder 12,"Breviary leaf, 1400s.",N,"15th century, Dutch, Breviary, Fragment, Liturgy, Christian",,mscoll591_f12
9938832003503681,Ms. Coll. 591 Folder 13,"Missal leaf, 1400s or 1500s?",N,"15th century, Fragment, Missal, Liturgy, Christian",,mscoll591_f13
9938832303503681,Ms. Coll. 591 Folder 14,"Antiphonary fragments, between 1300 and 1599.",N,"14th century, Fragment, Antiphonary, Liturgy, Christian",,mscoll591_f14
9939569833503681,Ms. Coll. 591 Folder 16,"Glossa ordinaria. Glossa ordinaria fragments, 1135-1150.",N,"12th century, Fragment, Commentary, Annotated, Bible, Biblical",,mscoll591_f16
9941498123503681,Ms. Coll. 591 Folder 17,"Bible. O.T. Psalms. Latin. Selections. Psalter bifolium, between 1200 and 1225.",N,"13th century, Psalter, Fragment, Bible, Biblical",,mscoll591_f17
9941500303503681,Ms. Coll. 591 Folder 18,"Bible. N.T. John. Latin. Selections. Manuscript leaf of glossed Gospel of John, ca. 1300.",N,"14th century, Commentary, Fragment, Gloss, Bible, Biblical, Christian",,mscoll591_f18
9941649083503681,Ms. Coll. 591 Folder 19,"Manuscript leaf from Régime du corps, between 1375 and 1399. Régime du corps",N,"14th century, French, Fragment, Treatise, Science -- Medicine",,mscoll591_f19
9941656523503681,Ms. Coll. 591 Folder 20,"Manuscript leaf from In libros De caelo et mundo Aristotelis, between 1275 and 1299. In libros De caelo et mundo Aristotelis",N,"13th century, Commentary, Fragment, Cosmology, Astronomy",,mscoll591_f20
9941662543503681,Ms. Coll. 591 Folder 21,"Manuscript bifolia from Liber aggregatus in medicinis simplicibus, ca. 1300.",N,"13th century 14th century, Fragment, Treatise, Science -- Medicine, Arabic",,mscoll591_f21
9943712033503681,Ms. Coll. 591 Folder 22,"Bible N.T. Matthew. Latin. Selections. Bible leaf, 1200s.",N,"13th century, Fragment",,mscoll591_f22
9943712073503681,Ms. Coll. 591 Folder 23,"Book of hours bifolium, 1400s.",N,"15th century, Fragment, Book of Hours, Christian",,mscoll591_f23
9943712123503681,Ms. Coll. 591 Folder 24,"Book of hours leaf, 1400s.",N,"15th century, Fragment, Book of Hours, Christian",,mscoll591_f24
9943712163503681,Ms. Coll. 591 Folder 25,"Bible O.T. Psalms. Latin. Selections. Psalter fragment, 1200s.",N,"13th century, Fragment, Psalter, Christian, Bible, Biblical",,mscoll591_f25
9943721543503681,Ms. Coll. 591 Folder 26,"Bible. O.T. Psalms. Latin. Selections. Ferial psalter bifolium, 1400s.",N,"15th century, Fragment, Psalter, Christian, Bible, Biblical",,mscoll591_f26
9943743023503681,Ms. Coll. 591 Folder 28,"Bible O.T. Psalms. Latin. Selections. Psalter leaf, 1400s.",N,"15th century, Fragment, Psalter, Christian, Bible, Biblical",,mscoll591_f28
9943743093503681,Ms. Coll. 591 Folder 27,"Book of hours leaf, 1400s.",N,"15th century, Book of Hours, Fragment, Christian",,mscoll591_f27
9945086763503681,Ms. Coll. 591 Folder 29,"Missal leaf, ca. 1100.",Y,"Missal, 12th century, Christian, Fragment, Liturgy, Musical notation",,mscoll591_f29
9945089263503681,Ms. Coll. 591 Folder 30,"Breviary leaf, ca. 1150.",Y,"Breviary, 12th century, Christian, Fragment, Liturgy, Musical notation",,mscoll591_f30
9945236393503681,Ms. Coll. 591 Folder 31,"Bible. O.T. Psalms. Latin. Selections. Glossed psalter leaf, between 1150 and 1175.",,"Bible, Psalter, 12th century, Fragment",,mscoll591_f31
9947466193503681,Ms. Coll. 591 Folder 32,"Book of hours leaf, ca. 1400.",,"14th century 15th century, Book of hours, Fragment, Illumination, Devotion, French, France",,mscoll591_f32
9947991763503681,Ms. Coll. 591 Folder 33,"Manuscript leaves from Defecerunt scrutantes scrutinio, ca. 1450. Defecerunt scrutantes scrutinio. Selections",,"15th century, Fragment, Breviary, French, France",,mscoll591_f33
9949493533503681,Ms. Coll. 591 Folder 34,"Collectar leaf, ca. 1325.",N,"14th century, Fragment, Song book, Christian, Instructional materials",,mscoll591_f34
9957464113503681,Ms. Coll. 591 Folder 35,"Manuscript leaves from legal text, between 1400 and 1450.",N,"15th century, Fragment, Paper, Legal, Christian",,mscoll591_f35
9958101543503681,Ms. Coll. 591 Folder 36,"Pontifical bifolium, between 1075 and 1099.",N,"11th century, Fragment, Illumination, Christian, Pontifical",,mscoll591_f36
9958423473503681,Ms. Coll. 591 Folder 37,"Breviary fragments : use of Sarum, 1400s. Breviary (Salisbury) Selections.",N,"15th century, Breviary, Fragment, Christian, Liturgy",,mscoll591_f37
9958440963503681,Ms. Coll. 591 Folder 38,"Dictionary leaves, between 1275 and 1299?",N,"13th century, Dictionary, Fragment, Italy, Italian",,mscoll591_f38
9973971733503681,Ms. Coll. 591 Folder 43,"Indictio cu[r]rens, 1490.",,"15th century, Legal, Italy, Italian, Document, Diagram ",,mscoll591_f43
9976106713503681,Ms. Coll. 591 Folder 44,"Fragment of Canon medicinae, 1300s-1400s? Qānūn fī al-ṭibb. Latin. Selections",,"14th century 15th century, Fragment, Science--Medicine, Arabic",,mscoll591_f44
9977155141403681,Ms. Coll. 591 Folder 46,"Leaves from a manuscript compilation of works of Thomas More, between approximately 1534 and 1599?",,"16th century, English, England, Fragment, Theology",,mscoll591_f46
9977239846203681,Ms. Coll. 591 Folder 45,"Theological manuscript fragments, 1200s or 1300s?",,"13th century 14th century, Theology, Fragment",,mscoll591_f45
9941068503503681,Ms. Coll. 637,"Correspondence, 1512-1523.",N,"16th century, Italy, Italian, Pontifical",,mscoll637
9943743143503681,Ms. Coll. 693,"Bertin family documents, 1325-1567.",Y,"14th century 15th century 16th century, French, France, Legal, Document, Charter, History",,mscoll693
9943712223503681,Ms. Coll. 709,"Documents concerning land ownership in Pixerécourt, 1582-1740.",N,"Land survey, 16th century 17th century 18th century, French, France, History, Accounts",,mscoll709
9943764163503681,Ms. Coll. 713,"Breviary collages, 1800s?",N,"15th century, Breviary, Fragment, Illumination",,mscoll713
9944187283503681,Ms. Coll. 720,"Financial agreement, 1390.",Y,"14th century, Accounts, Financial records, Seals",,mscoll720
9944870663503681,Ms. Coll. 728,"Henry Charles Lea Collection of Inquisition Manuscripts, 1533-1866.",,"16th century, 17th century, 18th century, 19th century, French, Italian, Mexican, Spanish, France, Filipino, Italy, Spain, Mexico, Philippines, Legal",,mscoll728
9944908403503681,Ms. Coll. 732,"Carretto family papers, ca. 1500-1648.",,"15th century, 16th century, Italian, Italy, Legal",,mscoll732
9944908433503681,Ms. Coll. 733,"Documents concerning Genoa and Finale Ligure, ca. 1500-1699.",,"16th century, 17th century, Italian, Paper, Italy, Legal, Maritime",,mscoll733
9944993303503681,Ms. Coll. 736,"Sacro militare ordine di Santo Stefano records, 1565-1578.",,"Genealogy, 16th century, Italian, Italy, Legal, Heraldry",,mscoll736
9945175653503681,Ms. Coll. 739,"D'Avalos Pescara family papers, 1512-1902.",,"16th century, 17th century, 18th century, 19th century, 20th century, Italian, Italy, Legal",,mscoll739
9946124113503681,Ms. Coll. 742 Folder 29,"Giovanni Piccolomini petition, 1421.",,"15th century, Italian, Italy, Legal",,mscoll742_f29
9946124323503681,Ms. Coll. 742 Folder 1,"Cacciacomes family conditions for peace, 1197?",,"12th century, Italian, Italy, Legal",,mscoll742_f1
9946124373503681,Ms. Coll. 742 Folder 27,"Batista Piccolomini petition, 1411.",,"15th century, Italian, Italy, Legal",,mscoll742_f27
9946247053503681,Ms. Coll. 742 Folder 13,"Legal document, 1335.",,"14th century, Christian, Italian, Italy, Legal, Franciscans",,mscoll742_f13
9946247133503681,Ms. Coll. 742 Folder 12,"Matteo Piccolomini land contract, 1322.",,"14th century, Italian, Italy, Legal",,mscoll742_f12
9946259813503681,Ms. Coll. 742 Folder 19,"Carlo de Piccolomini land petitions, 1368-1371.",,"14th century, Italian, Italy, Legal",,mscoll742_f19
9946259963503681,Ms. Coll. 742 Folder 10,"Notarial document, 1307.",,"14th century, Italian, Italy, Legal",,mscoll742_f10
9946259993503681,Ms. Coll. 742 Folder 38,"List of Sienese government officials, 1462.",,"15th century, Italian, Italy, Lists",,mscoll742_f38
9946260123503681,Ms. Coll. 742 Folder 39,"Copy of Pope Pius II bull, 1463?",,"15th century, Italian, Italy, Legal",,mscoll742_f39
9946260223503681,Ms. Coll. 742 Folder 26,"Guido di Biagio di Carlo Piccolomini will, 1410.",,"15th century, Italian, Italy, Legal, Catholic church",,mscoll742_f26
9946260293503681,Ms. Coll. 742 Folder 56,"Agreement, 1489.",,"15th century, Italian, Italy, Legal",,mscoll742_f56
9946260303503681,Ms. Coll. 742 Folder 11,"Legal decision, 1322.",,"14th century, Italian, Italy, Legal",,mscoll742_f11
9946270223503681,Ms. Coll. 742 Folder 75,"Balia of Siena grant, 1516.",,"16th century, Italian, Italy, Legal",,mscoll742_f75
9946270613503681,Ms. Coll. 742 Folder 70,"Cardinal Pietro Lodovico Borgia license, 1508.",,"16th century, Italian, Italy, Legal",,mscoll742_f70
9946270733503681,Ms. Coll. 742 Folder 82,"Pietro Lamberto legal decision, 1535.",,"16th century, Italian, Italy, Legal, Financial records",,mscoll742_f82
9946270843503681,Ms. Coll. 742 Folder 89,"Alvise Mocenigo I notice, 1573.",,"16th century, Italian, Italy, Legal",,mscoll742_f89
9946271173503681,Ms. Coll. 742 Folder 92,"Cardinal Philippus record of sale, 1587.",,"16th century, Italian, Italy, Legal",,mscoll742_f92
9946320143503681,Ms. Coll. 742 Folder 88,"Diocese of Arezzo nomination, 1556.",,"16th century, Italian, Italy, Legal",,mscoll742_f88
9946320443503681,Ms. Coll. 742 Folder 87,"Anne de Montmorency nomination, 1552.",,"16th century, French, France, Legal",,mscoll742_f87
9946320523503681,Ms. Coll. 742 Folder 86,"André Blondet agreement, 1552.",,"16th century, French, France, Financial records, Legal",,mscoll742_f86
9946320663503681,Ms. Coll. 742 Folder 91,"Pope Sixtus V brief, 1586.",,"16th century, Legal, Pontifical",,mscoll742_f91
9946369123503681,Ms. Coll. 742 Folder 95,"Pope Gregory XIV bull, 1594.",,"16th century, Italian, Italy, Legal",,mscoll742_f95
9946369643503681,Ms. Coll. 742 Folder 81,"Stefano d'Andrea appointment, 1531.",,"16th century, Italian, Italy, Legal",,mscoll742_f81
9946369803503681,Ms. Coll. 742 Folder 80,"Francesco Cosci appointment, 1530.",,"16th century, Italian, Italy, Legal",,mscoll742_f80
9946369913503681,Ms. Coll. 742 Folder 78,"Pope Clement VII bull, 1529.",,"16th century, Italian, Italy, Legal",,mscoll742_f78
9946369933503681,Ms. Coll. 742 Folder 79,"Bishop Pietro Flores document, 1529.",,"16th century, Italian, Italy, Legal",,mscoll742_f79
9946370013503681,Ms. Coll. 742 Folder 77,"Girolamo Piccolomini appointment, 1522.",,"16th century, Italian, Italy, Legal",,mscoll742_f77
9946370053503681,Ms. Coll. 742 Folder 74,"Alfonso Petrucci property instructions, 1516.",,"16th century, Italian, Italy, Legal",,mscoll742_f74
9946370093503681,Ms. Coll. 742 Folder 73,"Alfonso Petrucci public instrument, 1516.",,"16th century, Italian, Italy, Legal",,mscoll742_f73
9946373793503681,Ms. Coll. 742 Folder 76,"Giovanni Stafileo legal decision, 1517.",,"16th century, Italian, Italy, Legal",,mscoll742_f76
9946373913503681,Ms. Coll. 742 Folder 71,"Contract, ca. 1508-1513.",,"16th century, Italian, Italy, Legal",,mscoll742_f71
9946374043503681,Ms. Coll. 742 Folder 83,"Matteo d'Alessandro d'Andrea Todeschini Piccolomini legal brief, 1538.",,"16th century, Italian, Italy, Legal",,mscoll742_f83
9946377873503681,Ms. Coll. 742 Folder 84,"Alessandro Piccolomini nomination, 1546.",,"16th century, Italian, Italy, Legal",,mscoll742_f84
9946378033503681,Ms. Coll. 742 Folder 107,"Università de' mercanti minutes, 1399.",,"14th century, Italian, Italy, Legal",,mscoll742_f107
9946380833503681,Ms. Coll. 742 Folder 106,"Diocese of Siena legal decision, 1331.",,"14th century, Italian, Italy, Legal",,mscoll742_f106
9946382103503681,Ms. Coll. 742 Folder 108,"Ferdinand I privileges, 1461.",,"15th century, Italy, Italian, Legal",,mscoll742_f108
9946382393503681,Ms. Coll. 742 Folder 109,"Bishop of Osma legal instrument, 1464.",,"15th century, Spain, Spanish, Legal",,mscoll742_f109
9946382963503681,Ms. Coll. 742 Folder 110,"Camera della Biccherna license, 1466-1488.",,"15th century, Italy, Italian, Legal",,mscoll742_f110
9946383253503681,Ms. Coll. 742 Folder 111,"Curia Romana proclamation, 1473.",,"15th century, Italy, Italian, Legal, Financial records",,mscoll742_f111
9946383273503681,Ms. Coll. 742 Folder 112,"Pope Pius III agreement, 1485.",,"15th century, Legal, Pontifical, Italy, Italian",,mscoll742_f112
9946385333503681,Ms. Coll. 742 Folder 113,"Naples legal document, 1491.",,"15th century, Italy, Italian, Legal, ",,mscoll742_f113
9946394403503681,Ms. Coll. 742 Folder 66,"Pope Julius II bull, 1503.",,"16th century, Pontifical, Italy, Italian, Legal",,mscoll742_f66
9946394533503681,Ms. Coll. 742 Folder 114,"Pope Pius III judgment, 1499.",,"15th century, Legal, Pontifical, Italy, Italian",,mscoll742_f114
9946394603503681,Ms. Coll. 742 Folder 115,"Pope Pius III judgment review, 1500.",,"16th century, Legal, Pontifical, Italy, Italian",,mscoll742_f115
9946394623503681,Ms. Coll. 742 Folder 116,"Pope Pius III bull, 1503.",,"16th century, Legal, Pontifical, Italy, Italian",,mscoll742_f116
9946396533503681,Ms. Coll. 742 Folder 90,"Diocese of Arezzo nomination, 1579.",,"16th century, Legal, Italy, Italian",,mscoll742_f90
9946396613503681,Ms. Coll. 742 Folder 94,"Diocese of Arezzo nomination, 1594.",,"16th century, Legal, Italy, Italian",,mscoll742_f94
9946397023503681,Ms. Coll. 742 Folder 117,"Girolamo Piccolomini notarial document, 1509.",,"16th century, Legal, Italy, Italian, Pontifical",,mscoll742_f117
9946397543503681,Ms. Coll. 742 Folder 118,"Pope Leo X bull, 1515.",,"16th century, Legal, Italy, Italian, Pontifical",,mscoll742_f118
9946401243503681,Ms. Coll. 742 Folder 119,"Giovanni d'Andrea di Nanni Todeschini Piccolomini grant of legitimation, 1517.",,"16th century, Legal, Italy, Italian",,mscoll742_f119
9946403523503681,Ms. Coll. 742 Folder 120,"Camera Apostolica document, 1521.",,"16th century, Legal, Italy, Italian, Accounts",,mscoll742_f120
9946403623503681,Ms. Coll. 742 Folder 121,"Notarial document, 1522.",,"16th century, Legal, Italy, Italian, Pontifical",,mscoll742_f121
9946403693503681,Ms. Coll. 742 Folder 122,"Pope Adrian VI bull, 1522.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f122
9946403743503681,Ms. Coll. 742 Folder 123,"Pope Clement VII bull, 1529.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f123
9946403883503681,Ms. Coll. 742 Folder 124,"Pope Paul III bull, 1534.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f124
9946403983503681,Ms. Coll. 742 Folder 125,"Pope Paul III bull, 1536.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f125
9946417693503681,Ms. Coll. 742 Folder 93,"Pope Sixtus V indulgence, 1587.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f93
9946417743503681,Ms. Coll. 742 Folder 42,"Taddea Salamon will, 1469.",,"15th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f42
9946422113503681,Ms. Coll. 742 Folder 62,"Pope Alexander VI bull, 1503.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f62
9946422233503681,Ms. Coll. 742 Folder 48,"Francesco Fazio will, 1485, 1500.",,"15th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f48
9946423523503681,Ms. Coll. 742 Folder 63,"Pope Pius III bull, 1503.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f63
9946424493503681,Ms. Coll. 742 Folder 67,"Pope Julius II bull, 1504.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f67
9946426673503681,Ms. Coll. 742 Folder 64,"Pope Pius III bull, 1503.",,"16th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f64
9946427563503681,Ms. Coll. 742 Folder 65,"Ascanio Maria Sforza notarial document, 1503.",,"16th century,  Legal, Italy, Italian",,mscoll742_f65
9946441313503681,Ms. Coll. 742 Folder 31,"Emperor Sigismund appointment, 1432.",,"15th century,  Legal, Italy, Italian, Pontifical",,mscoll742_f31
9946452313503681,Ms. Coll. 742 Folder 25,"Balia of Siena privilege, 1403.",,"15th century,  Legal, Italy, Italian",,mscoll742_f25
9946452423503681,Ms. Coll. 742 Folder 2,"Pietro Parenzi notarial document, 1239.",,"13th century,  Legal, Italy, Italian",,mscoll742_f2
9946465403503681,Ms. Coll. 742 Folder 3,"Camera della Biccherna legal document, 1244.",,"13th century, Italy, Italian, Legal, Accounts, Financial records",,mscoll742_f3
9946466183503681,Ms. Coll. 742 Folder 4,"Council notarial document, 1248.",,"13th century, Italian, Italy, Legal",,mscoll742_f4
9946466803503681,Ms. Coll. 742 Folder 5,"Ildibrandinus legal document, 1251.",,"13th century,  Legal, Italy, Italian",,mscoll742_f5
9946508583503681,Ms. Coll. 742 Folder 6,"Notarial document concerning sale of horses, 1254.",,"13th century,  Legal, Italy, Italian",,mscoll742_f6
9946509993503681,Ms. Coll. 742 Folder 7,"Generale consilium partis Guelforum decision, 1276.",,"13th century,  Legal, Italy, Italian",,mscoll742_f7
9947415693503681,Ms. Coll. 742 Folder 8,"Piccolomini family land agreement, 1278.",,"13th century, Italy, Italian, Legal",,mscoll742_f8
9947432813503681,Ms. Coll. 742 Folder 9,"Monticchiello notarial document, 1293.",,"13th century, Italy, Italian, Legal",,mscoll742_f9
9947434543503681,Ms. Coll. 742 Folder 14,"Baldinus Ceccharini legal claim, 1337.",,"14th century,  Legal, Italy, Italian",,mscoll742_f14
9947481163503681,Ms. Coll. 742 Folder 15,"Nado de Tolomeo assumption of guardianship, 1349.",,"14th century, Italy, Italian, Legal",,mscoll742_f15
9947581203503681,Ms. Coll. 742 Folder 16,"Giovanni Piccolomini guardianship agreement, 1351.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f16
9947582393503681,Ms. Coll. 742 Folder 17,"Records of lawsuit, 1363.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f17
9947602543503681,Ms. Coll. 742 Folder 18,"Consilium generale decision, 1363.",,"14th century, Italy, Italian, Legal",,mscoll742_f18
9947602793503681,Ms. Coll. 742 Folder 20,"Tribunal notarial document, 1374.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f20
9947608133503681,Ms. Coll. 742 Folder 21,"Tribunal nomination of guardian, 1377.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f21
9947608283503681,Ms. Coll. 742 Folder 22,"Tribunal nomination of guardian, 1378.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f22
9947608343503681,Ms. Coll. 742 Folder 23,"Terms of payment, 1387.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f23
9947608673503681,Ms. Coll. 742 Folder 24,"Fazio de Piccolomini claim, 1392.",,"14th century, Legal, Italian, Italy, Document",,mscoll742_f24
9947610493503681,Ms. Coll. 742 Folder 28,"Malavolti family records of guardianship, 1413.",,"14th century, Legal, Italian, Italy, Document, Financial records",,mscoll742_f28
9947613013503681,Ms. Coll. 742 Folder 30,"Consilium notarial document, 1431.",,"15th century, Legal, Italian, Italy, Document",,mscoll742_f30
9947620383503681,Ms. Coll. 742 Folder 32,"Tribunal arbitration, 1438.",,"15th century, Legal, Italian, Italy, Document",,mscoll742_f32
9947679193503681,Ms. Coll. 742 Folder 33,"Simone di Nicholo Petroni petition, 1439.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f33
9947679733503681,Ms. Coll. 742 Folder 34,"Mercantia notarial document, 1439.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f34
9947706823503681,Ms. Coll. 742 Folder 36,"Curia episcopalis notarial document, 1456.",,"15th century, Italy, Italian, Legal, Document, Pontifical",,mscoll742_f36
9947739253503681,Ms. Coll. 742 Folder 37,"List of prisoners in battle and notes, ca. 1460, 1600s.",,"15th century 17th century, Paper, Italy, Italian",,mscoll742_f37
9947739523503681,Ms. Coll. 742 Folder 40,"Nicolaccio de' Mignanellis deed, 1467.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f40
9947740393503681,Ms. Coll. 742 Folder 41,"Abbadia San Salvatore property lien, 1469.",,"15th century, Italy, Italian, Legal, Document, Pontifical",,mscoll742_f41
9947778073503681,Ms. Coll. 742 Folder 43,"Notarized account of Jacopo de Piccolomini agreement, 1470.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f43
9947778213503681,Ms. Coll. 742 Folder 44,"Giovanni di Fatio Piccolomini deed, 1470.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f44
9947778513503681,Ms. Coll. 742 Folder 45,"Francesco Bertini deed, 1477.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f45
9947778583503681,Ms. Coll. 742 Folder 46,"Adam Luce Dominici deed of sale, 1481.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f46
9947785873503681,Ms. Coll. 742 Folder 47,"Consilium generale grant of plenary power, 1482.",,"15th century, Italy, Italian, Legal, Document, Pontifical",,mscoll742_f47
9947786173503681,Ms. Coll. 742 Folder 49,"Dowry arrangements, 1486.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f49
9947786493503681,Ms. Coll. 742 Folder 50,"Vittoria Piccolomini dowry arrangement, 1486.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f50
9947797823503681,Ms. Coll. 742 Folder 51,"Privilege of citizenship, 1486-1487.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f51
9947803803503681,Ms. Coll. 742 Folder  52,"Orvieto border arbitration, 1486.",,"15th century, Italy, Italian, Legal, Document, Pontifical",,mscoll742_f52
9947803813503681,Ms. Coll. 742 Folder 53,"Jacopo Nannis de Piccolomini debt agreement, 1487.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f53
9947803993503681,Ms. Coll. 742 Folder 54,"Fraternità di Santa Maria petition, 1488.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f54
9947826413503681,Ms. Coll. 742 Folder 55,"Cristoforo di Guidantonio de Piccolomini rental agreement, 1489.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f55
9947829593503681,Ms. Coll. 742 Folder 57,"Indulgence, between 1490 and 1520?",,"15th century 16th century, Documents, Italy, Italian, Pontifical",,mscoll742_f57
9947830943503681,Ms. Coll. 742 Folder 58,"Giovanni di Urbano Piccolomini del Testa estate arbitration, 1493.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f58
9947836493503681,Ms. Coll. 742 Folder 59,"Charles VIII decree, 1494.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f59
9947836603503681,Ms. Coll. 742 Folder 60,"Charles VIII decree, 1494.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f60
9947854213503681,Ms. Coll. 742 Folder 61,"Andrea di Nanni Todeschini Piccolomini legal document, 1496.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f61
9947855183503681,Ms. Coll. 742 Folder 68,"Consilium generale legal document, 1506.",,"16th century, Italy, Italian, Legal, Document",,mscoll742_f68
9947856473503681,Ms. Coll. 742 Folder 69,"Balia grant, 1508.",,"16th century, Italy, Italian, Legal, Document",,mscoll742_f69
9947856663503681,Ms. Coll. 742 Folder 72,"Archdiocese of Siena nomination, 1511.",,"15th century, Italy, Italian, Legal, Document",,mscoll742_f72
9947857463503681,Ms. Coll. 742 Folder 85,"Antonio Maria d'Enea di Giacomo Todeschini Piccolomini transcript of emancipation, 1547.",,"16th century, Italy, Italian, Legal, Document",,mscoll742_f85
9949879173503681,Ms. Coll. 749 Folders 148-151,"Eleonora de' Medici correspondence, 1577-1609.",N,"16th century 17th century, Italian, Correspondence",,mscoll749_f148_151
9946385373503681,Ms. Coll. 750 Folders 1-2,"Alessandro Gondi ledger fragment, 1515-1516.",,"16th century, Financial records, Italian, Italy",,mscoll750_f1_2
9946385403503681,"Ms. Coll. 750 Folders 3, 135","Alessandro Gondi notarial documents, 1593-1605.",,"16th century 17th century, Italy, Italian, Legal",,mscoll750_f3_135
9946385413503681,Ms. Coll. 750 Folders 4-5,"Antonfrancesco Gondi correspondence, 1532-1608.",,"16th century 17th century, Italy, Italian, Pontifical, Financial records, Legal",,mscoll750_f4_5
9946385423503681,Ms. Coll. 750 Folder 6,"Baccio Gondi financial document, 1569.",,"16th century, Italy, Italian, Financial records",,mscoll750_f6
9946385433503681,Ms. Coll. 750 Folder 7,"Bartolomeo Gondi ledger fragment, 1541-1553.",,"16th century, Financial records, Italy, Italian",,mscoll750_f7
9946385473503681,Ms. Coll. 750 Folder 11,"Cassandra Gondi correspondence, 1576-1577.",,"16th century, Italy, Italian, Accounts",,mscoll750_f11
9946385513503681,Ms. Coll. 750 Folder 13,"Costanza Gondi correspondence, 1584.",,"16th century, Italy, Italian, Financial records",,mscoll750_f13
9946385543503681,Ms. Coll. 750 Folders 14-21,"Emilio Gondi correspondence and financial documents, 1575-1622.",,"16th century 17th century, Italy, Italian, Financial records",,mscoll750_f14_21
